filepath,filename,class,width,height,format,file_size_kb,sha256,split
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-9-31-54-AM_png.rf.08106cb87f14904d985839b6a0fd3e8b.jpg,Screen-Shot-2021-11-22-at-9-31-54-AM_png.rf.08106cb87f14904d985839b6a0fd3e8b.jpg,clubbing,416,416,JPEG,10.27,74e7640aaca37a7b283a220c1515b4edd176c35a5d8473d6932e914d4ebd6d2c,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Healthy_Nail\h11_png.rf.74636675cb087ccfcf925696bcf8e6f0.jpg,h11_png.rf.74636675cb087ccfcf925696bcf8e6f0.jpg,Healthy_Nail,416,416,JPEG,65.41,440ee6957f95dfc9feab52fc380c3cb8a9eeca9ae41fdf04c53ecc3396688766,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-2-29-26-AM_png.rf.e5a8426324c5d4f149474c7e28128700.jpg,Screen-Shot-2021-11-19-at-2-29-26-AM_png.rf.e5a8426324c5d4f149474c7e28128700.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,12.93,a89d9a782d18952329883a8d9c7a7236e884de806a1c0a187e8a3ecbf55c5ad4,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Healthy_Nail\h124_png.rf.5091089d5bc0a03466ac396574b9a119.jpg,h124_png.rf.5091089d5bc0a03466ac396574b9a119.jpg,Healthy_Nail,416,416,JPEG,76.23,2c82e2f083b60e97d724416e226be8d06f223e9793257828efda6710241c2905,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-2-26-44-AM_png.rf.221a3532a21c066edf5ab7e74e37dafc.jpg,Screen-Shot-2021-11-19-at-2-26-44-AM_png.rf.221a3532a21c066edf5ab7e74e37dafc.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,12.27,0a409fa33bef495bfe8c98ce11628f2bd0017440aeafb5b96191c636d10f2661,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-2-05-59-AM_png.rf.0f7c3b50aad8c7ce11244ed69bbd3d73.jpg,Screen-Shot-2021-11-19-at-2-05-59-AM_png.rf.0f7c3b50aad8c7ce11244ed69bbd3d73.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,11.98,d554a67a2961121c8440e53717d4a7559b51f072f765019486253d87508f1cda,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-4-48-34-PM_png.rf.b392c46cce3ef128d147a0ec115b317e.jpg,Screen-Shot-2021-11-22-at-4-48-34-PM_png.rf.b392c46cce3ef128d147a0ec115b317e.jpg,blue_finger,416,416,JPEG,10.36,e331ed460760aa13f3cea98e4a1635034cfa5c761278927378fe52304cb44514,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-9-30-19-AM_png.rf.4f09bd4cb2db120de6e2b05275490e2d.jpg,Screen-Shot-2021-11-22-at-9-30-19-AM_png.rf.4f09bd4cb2db120de6e2b05275490e2d.jpg,clubbing,416,416,JPEG,12.51,3e90a0969fdfb4951abe404c22e11f65326df4f39bfadf8d5bd2c880a9fd85f6,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-9-09-32-AM_png.rf.7d3ad0324760dfd0277511e28c1f0845.jpg,Screen-Shot-2021-11-22-at-9-09-32-AM_png.rf.7d3ad0324760dfd0277511e28c1f0845.jpg,clubbing,416,416,JPEG,10.78,795a44288f997eaa912b96a4cd8f557596772d485da1325f57a2068e9bff4937,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-27-44-AM_png.rf.186705f64f1791069d1d6fda9d81a3ce.jpg,Screen-Shot-2021-11-19-at-1-27-44-AM_png.rf.186705f64f1791069d1d6fda9d81a3ce.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,12.0,c3ae208807da3fd37358bc6d2d1c12326c9f17b39e4f58b17e7a808983a50d86,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-10-09-27-AM_png.rf.3353996824f923977228d7d222b38b8f.jpg,Screen-Shot-2021-11-22-at-10-09-27-AM_png.rf.3353996824f923977228d7d222b38b8f.jpg,clubbing,416,416,JPEG,12.06,5448e1659d4b01f24305c3fe4f425587b8d6af100fc7d921c1ca8496449eb114,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-5-21-20-PM_png.rf.fcb98dbd75cb7b0f6e917df14663b80d.jpg,Screen-Shot-2021-11-22-at-5-21-20-PM_png.rf.fcb98dbd75cb7b0f6e917df14663b80d.jpg,blue_finger,416,416,JPEG,10.71,01a4c8a87b7d0f0bf6b08a134bdc6e393e87014d9bf57d939ce2521803f9d429,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-12-16-56-AM_png.rf.47b36876329cdd36dbffea274b4f5133.jpg,Screen-Shot-2021-11-19-at-12-16-56-AM_png.rf.47b36876329cdd36dbffea274b4f5133.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,18.28,a24e24cae29cc5e26c40efac23b76b61d18bc475008b01a86cb0d36bfb513a08,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-8-29-14-PM_png.rf.7284ec8ef306c8e7260b9ca7e4029510.jpg,Screen-Shot-2021-11-20-at-8-29-14-PM_png.rf.7284ec8ef306c8e7260b9ca7e4029510.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,11.5,f2d472f43a41714fa5c8276a206da49630f79ffeaa2d2a5b990d44301deaaee8,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-8-00-54-PM_png.rf.a9f4c2c631cf6d779e67e41b06b78d9c.jpg,Screen-Shot-2021-11-20-at-8-00-54-PM_png.rf.a9f4c2c631cf6d779e67e41b06b78d9c.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,16.08,acb61cd6c81c8e4f8425194cd7629cb3fd7ea2209a562832837b520ba82ad384,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-10-15-at-10-40-07-AM_png.rf.72e7211045099ae996482c659fc70f6c.jpg,Screen-Shot-2021-10-15-at-10-40-07-AM_png.rf.72e7211045099ae996482c659fc70f6c.jpg,blue_finger,416,416,JPEG,12.46,65702fe6a4b1bf337352abc1f875858cca577af147db3ede1ed15768eeafe2df,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-10-15-at-10-36-46-AM_png.rf.bf9f623157fffac83f1c47476459b956.jpg,Screen-Shot-2021-10-15-at-10-36-46-AM_png.rf.bf9f623157fffac83f1c47476459b956.jpg,blue_finger,416,416,JPEG,8.9,9aeacf078b18d2c490b426b476e8485e6898e509610d27843891994ec6054b6e,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\60_JPG.rf.00cb9ed084edc154e33adbb49dcc103a.jpg,60_JPG.rf.00cb9ed084edc154e33adbb49dcc103a.jpg,pitting,416,416,JPEG,13.99,d1fb5c8970a6d3972b596e8c54775277df13672124adf9020fa34a4409cf4484,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-5-02-32-PM_png.rf.a704b55da047d8b580b896875720a8e9.jpg,Screen-Shot-2021-11-22-at-5-02-32-PM_png.rf.a704b55da047d8b580b896875720a8e9.jpg,blue_finger,416,416,JPEG,16.28,3f3a76580bef9e66ee39919ac09e43e6912e223c9b75a4bdb0adf9905e090f84,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\151_JPG.rf.f38e8a66823dcd2c7a8a6d52bdf65935.jpg,151_JPG.rf.f38e8a66823dcd2c7a8a6d52bdf65935.jpg,pitting,416,416,JPEG,13.15,65a9d54edd238a67a6192909dc9445b24ffff1de0b2e8a6d4d296d4cbd5b725e,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-4-57-31-PM_png.rf.6d2a261c9968f3d9d1b2b320a2051341.jpg,Screen-Shot-2021-11-22-at-4-57-31-PM_png.rf.6d2a261c9968f3d9d1b2b320a2051341.jpg,blue_finger,416,416,JPEG,10.84,7ef165e520f33cdc0623c94ac9c774f948ab685b13635cc2fdc64368c4d18374,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-8-30-46-AM_png.rf.e5d73a644e36c3af7654ea619e259b2d.jpg,Screen-Shot-2021-11-22-at-8-30-46-AM_png.rf.e5d73a644e36c3af7654ea619e259b2d.jpg,clubbing,416,416,JPEG,15.54,4a5f7ebd02bd6bc103ad66d39dfb1a74d4999c5505854abda05c06bf70bf6001,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-2-31-01-AM_png.rf.260fd35e1c9ca4cb938aa9a971ace4f5.jpg,Screen-Shot-2021-11-19-at-2-31-01-AM_png.rf.260fd35e1c9ca4cb938aa9a971ace4f5.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,12.14,d75d4f3ee3f3bc58f7617f4f5812d78ac0df43d9c5b1f2d7cbc007ff731867d6,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-8-00-48-PM_png.rf.af2da3f1f8ca654a6a4fbb1dc05f3c02.jpg,Screen-Shot-2021-11-20-at-8-00-48-PM_png.rf.af2da3f1f8ca654a6a4fbb1dc05f3c02.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,10.91,41febae25baf892aa7a360a09d58e2d4b8f1114966b5c6ae34f8e9bd03358d95,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\105_JPG.rf.a3a1184aec9eb5ad4cb498e786b71b89.jpg,105_JPG.rf.a3a1184aec9eb5ad4cb498e786b71b89.jpg,pitting,416,416,JPEG,13.24,bde5308e647cef66f099c0b455576a6050fc6047d96760ac9f792837183e2eff,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Healthy_Nail\h130_png.rf.5f2e6ca7fcc0cb5e7d3cb95997f352c6.jpg,h130_png.rf.5f2e6ca7fcc0cb5e7d3cb95997f352c6.jpg,Healthy_Nail,416,416,JPEG,62.96,c0942de36c0b9460d753260fb9215eccbf691cb3b14a81ee5d7a95cc1f78a027,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\52_JPG.rf.333caf7439e7c982a2e472f857c5d09f.jpg,52_JPG.rf.333caf7439e7c982a2e472f857c5d09f.jpg,pitting,416,416,JPEG,13.28,498f3ec7cac3213970e6ccc272e0c871344a72a94a0e2d4b85a7b46bb345868e,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-8-28-12-AM_png.rf.c4824f2f74face01597016ec8926426b.jpg,Screen-Shot-2021-11-22-at-8-28-12-AM_png.rf.c4824f2f74face01597016ec8926426b.jpg,clubbing,416,416,JPEG,12.62,b65803796c36d6d4b701342e635f1dfe56c76936889d6c754e0abcb8a9d51b9c,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Healthy_Nail\h67_png.rf.0365a652ed3e989f56cf05b461aee8b7.jpg,h67_png.rf.0365a652ed3e989f56cf05b461aee8b7.jpg,Healthy_Nail,416,416,JPEG,78.83,5acc39f406e0ccd93e93c15b0b79d550048298cee9d12be40d0b26eead021b98,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-10-16-56-PM_png.rf.77b7074b9d4afd5502678c6ec96accb0.jpg,Screen-Shot-2021-11-22-at-10-16-56-PM_png.rf.77b7074b9d4afd5502678c6ec96accb0.jpg,clubbing,416,416,JPEG,11.55,d6587b89144fae16ec10b0e2cd5744ff2697c3cb568fc926d1f432d56cd9ec46,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\171_JPG.rf.24f87fd4df3f80afbb7af54238a1d339.jpg,171_JPG.rf.24f87fd4df3f80afbb7af54238a1d339.jpg,pitting,416,416,JPEG,16.98,2797a6a1bcdef59266d7990098a1004f0aea400c0800cb1959b45f954fbe709f,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screenshot-2021-11-21-174327_png.rf.7bb6794c5e671ac1ed52e89767fdd53d.jpg,Screenshot-2021-11-21-174327_png.rf.7bb6794c5e671ac1ed52e89767fdd53d.jpg,Onychogryphosis,416,416,JPEG,11.38,d5cb5487d96f93f400afcd561b74bc10360be138dfa3b3534d058d65cb5ea857,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-36-14-AM_png.rf.2c62f63cd2834e1e396d583763e4a24d.jpg,Screen-Shot-2021-11-19-at-1-36-14-AM_png.rf.2c62f63cd2834e1e396d583763e4a24d.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,7.06,1614cfcb111640fd8c19ffa7448b8e6c7243f0aec4ed5306193fb90b9cc624fb,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-8-45-38-AM_png.rf.674bf6816a1d55a365abf0af4f5de0c1.jpg,Screen-Shot-2021-11-22-at-8-45-38-AM_png.rf.674bf6816a1d55a365abf0af4f5de0c1.jpg,clubbing,416,416,JPEG,13.44,bb9352235bf5b708ffa878db58f3e7012858e55894d72e7101336d12a86bea0e,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-8-56-43-PM_png.rf.7ec71627ce89f1cf6c95933c2c72378c.jpg,Screen-Shot-2021-11-22-at-8-56-43-PM_png.rf.7ec71627ce89f1cf6c95933c2c72378c.jpg,blue_finger,416,416,JPEG,13.59,5c36e25712bc369fc92ba99461d005d6a7db16d31d71860e1f5e3935439b3ee9,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screenshot-2021-11-19-010506_png.rf.32c8355da598c70296ad8d6be033fe6e.jpg,Screenshot-2021-11-19-010506_png.rf.32c8355da598c70296ad8d6be033fe6e.jpg,Onychogryphosis,416,416,JPEG,12.23,7f766b201343d95a896931422d6d5423056891959c3616db87f6561fa47e62c0,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-8-55-16-PM_png.rf.a149ae43a76852d66a29bf40dfe26b80.jpg,Screen-Shot-2021-11-22-at-8-55-16-PM_png.rf.a149ae43a76852d66a29bf40dfe26b80.jpg,blue_finger,416,416,JPEG,10.61,857be069d67bb4276d2d0567cbd64f4200eda8e1e9767cc05dd81e53f5e8d0db,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\183_JPG.rf.42022969a7bbc3c2d9d13b77fb34335b.jpg,183_JPG.rf.42022969a7bbc3c2d9d13b77fb34335b.jpg,pitting,416,416,JPEG,20.02,4c5c7d537543c954853b2b42c1379213432aba86af4f106169a3fdd567754397,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-10-15-58-PM_png.rf.f96d0148eab7a57f20129b5936cbc58e.jpg,Screen-Shot-2021-11-22-at-10-15-58-PM_png.rf.f96d0148eab7a57f20129b5936cbc58e.jpg,clubbing,416,416,JPEG,9.57,1fc3373182b2bb4a10824e2ef71646bb9862b521601765054fe79fadcc2e2c42,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\149_JPG.rf.8dfcdddb21ad8aba122b548f538bbf15.jpg,149_JPG.rf.8dfcdddb21ad8aba122b548f538bbf15.jpg,pitting,416,416,JPEG,15.35,c4b5f3e96033b52db83e3c79da5ee8949efa6ada7831618c88d48bd104ff3e3b,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-9-46-01-PM_png.rf.4f46ff98a549651e76c11c83399610db.jpg,Screen-Shot-2021-11-22-at-9-46-01-PM_png.rf.4f46ff98a549651e76c11c83399610db.jpg,blue_finger,416,416,JPEG,10.69,c14e1ed54c486847b7343dd0093efc804ad23b4860e935f6a4ce5ad12e7f75d9,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-10-26-at-12-18-05-PM_png.rf.f6c7a881989c1764a8349571fd61f63c.jpg,Screen-Shot-2021-10-26-at-12-18-05-PM_png.rf.f6c7a881989c1764a8349571fd61f63c.jpg,clubbing,416,416,JPEG,10.07,0829d5b016f4830fc3c4ab63844a8c6f94e94ce59a2a4ef86e501738f70ccdf9,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-9-47-11-PM_png.rf.30f4389b8106eab834ec90d4c5d0582f.jpg,Screen-Shot-2021-11-22-at-9-47-11-PM_png.rf.30f4389b8106eab834ec90d4c5d0582f.jpg,blue_finger,416,416,JPEG,16.73,a34a65cb1ebac3d0e70bf0c6a509f488f8e7390c60a63148bb299ea2a6dae2ae,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\28_JPG.rf.ffbbee22bea8f3b85161bbb2f03abf3b.jpg,28_JPG.rf.ffbbee22bea8f3b85161bbb2f03abf3b.jpg,pitting,416,416,JPEG,13.69,fb57672e9b091fe40556f6a8e7928ee76e94131853fe7bfc8c24307253bb5714,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\289_jpg.rf.533ea893541ad38ef206729b3889ea67.jpg,289_jpg.rf.533ea893541ad38ef206729b3889ea67.jpg,pitting,416,416,JPEG,10.27,ce5457ec558d6d701dc1afe70737fd71a4fe1d8e6133c1eeda2e2093719334d7,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-31-02-AM_png.rf.00e0ab7c16d8bdf06a936ffc5d3e85a4.jpg,Screen-Shot-2021-11-19-at-1-31-02-AM_png.rf.00e0ab7c16d8bdf06a936ffc5d3e85a4.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,11.7,7f5c0e5b22baf2eb64ab81010e43ed308598b0717637c6d7ab6ed1e9eea024e5,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\247-jpg-crdownload_jpg.rf.872d3400fc1305148b5490e5e7fa0e2b.jpg,247-jpg-crdownload_jpg.rf.872d3400fc1305148b5490e5e7fa0e2b.jpg,pitting,416,416,JPEG,16.49,853eeeff75ca232f56dfaa4d95bf14d8d5c777d81d8a4b443f8c7e21b496c6c7,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-10-38-37-PM_png.rf.1d201c77c14187d706f53883822298d7.jpg,Screen-Shot-2021-11-20-at-10-38-37-PM_png.rf.1d201c77c14187d706f53883822298d7.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,15.86,6363497fb478eccba74b3dc1b9b994cf156c73b08520b0aaab8d09459d091740,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-45-52-AM_png.rf.b3ce17f3e8cd6026ef6c0df1e123da41.jpg,Screen-Shot-2021-11-19-at-1-45-52-AM_png.rf.b3ce17f3e8cd6026ef6c0df1e123da41.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,22.57,4d802d40b7dcc024326f53195edd7d387f42bbcaeb73e0f8802a58a62f7749ae,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-9-02-53-AM_png.rf.439a2da59218036a238aa45cfd4b0a48.jpg,Screen-Shot-2021-11-22-at-9-02-53-AM_png.rf.439a2da59218036a238aa45cfd4b0a48.jpg,clubbing,416,416,JPEG,12.77,8d1fb101066979fdcac1b299459e005dcbe4a251ed77d286896934eb4825291e,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-54-57-AM_png.rf.bc576916eadbd69c6d35860ea73c3ac9.jpg,Screen-Shot-2021-11-19-at-1-54-57-AM_png.rf.bc576916eadbd69c6d35860ea73c3ac9.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,11.99,151bcc0686c1e021bc492e7a0c4c7426c8594c476b132a898ca383c20b02b91c,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screen-Shot-2021-11-16-at-10-44-12-PM_png.rf.d9a8a6c3aa41086bae03ee87016b2d07.jpg,Screen-Shot-2021-11-16-at-10-44-12-PM_png.rf.d9a8a6c3aa41086bae03ee87016b2d07.jpg,Onychogryphosis,416,416,JPEG,23.93,252f2c570ddc5febfb60e0a9c1fcc14ebf64a00ddf5a967ca1004331712d5a00,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Healthy_Nail\h9_png.rf.46012a4bda464392a96a7e1c54ab8fa9.jpg,h9_png.rf.46012a4bda464392a96a7e1c54ab8fa9.jpg,Healthy_Nail,416,416,JPEG,73.31,857958e4d491781cefa124c48ad934957d0b23a27e1b0abc763c7a99e0f98d72,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-9-21-29-PM_png.rf.f649a114b46cc16bd524f4d006afed06.jpg,Screen-Shot-2021-11-22-at-9-21-29-PM_png.rf.f649a114b46cc16bd524f4d006afed06.jpg,blue_finger,416,416,JPEG,11.95,6e7911a3009f3c12387993853f18e0344617cd9e027ad50b403f25b8f699eb7f,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-10-09-35-PM_png.rf.b8e02b5de3352b745735039fdc253d78.jpg,Screen-Shot-2021-11-22-at-10-09-35-PM_png.rf.b8e02b5de3352b745735039fdc253d78.jpg,blue_finger,416,416,JPEG,9.36,ad24c79e505c61d0e56201a65f1737d3ac6703d15832453462a9f616409e8760,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\197_JPG.rf.7ccbd8eab53a19e591a6a41bfe4fa4c7.jpg,197_JPG.rf.7ccbd8eab53a19e591a6a41bfe4fa4c7.jpg,pitting,416,416,JPEG,11.83,5865bef1882376af70b2cbafe0be60121fca34ead543bb9865d6ba4451bdd5f1,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-10-15-at-10-51-34-AM_png.rf.8e55a7d552035e0a595b2436179b26c1.jpg,Screen-Shot-2021-10-15-at-10-51-34-AM_png.rf.8e55a7d552035e0a595b2436179b26c1.jpg,blue_finger,416,416,JPEG,10.2,4e65641b7a101f4d989d28b5b04acc5e5c037f9234ad8e83896ef12f71faea02,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-15-08-PM_png.rf.01b22816fb4f7dd6beabdd509ffdfacf.jpg,Screen-Shot-2021-11-16-at-7-15-08-PM_png.rf.01b22816fb4f7dd6beabdd509ffdfacf.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,11.87,b0d7f316fd152b27c49c22b94570c72696a494494ca63dd42db334633fbcc81c,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\111_JPG.rf.676c29c101b5e226077d1a71a3a80c9b.jpg,111_JPG.rf.676c29c101b5e226077d1a71a3a80c9b.jpg,pitting,416,416,JPEG,16.96,16c74f12e1d3ca9efea8268d3ae6a0696f0724703fd467caf71658735139efff,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\223_JPG.rf.abf9b6cf8956d7d545dfe394474aa258.jpg,223_JPG.rf.abf9b6cf8956d7d545dfe394474aa258.jpg,pitting,416,416,JPEG,13.93,8d10f30b1fb059fc7f7fc49095d7c982047523f8d8328739cade1a1ad9c85b55,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\134_JPG.rf.80eb79e89054a69176edf2f508081b82.jpg,134_JPG.rf.80eb79e89054a69176edf2f508081b82.jpg,pitting,416,416,JPEG,12.73,31b861504d395623476c50b11fe36e43b69599af2972c297393aa0c5b2b39be4,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-9-52-25-PM_png.rf.28dc3fc0c823c2c648b4dee9f52a5c94.jpg,Screen-Shot-2021-11-22-at-9-52-25-PM_png.rf.28dc3fc0c823c2c648b4dee9f52a5c94.jpg,blue_finger,416,416,JPEG,10.79,9b37df419cf28328237350598c938966176ae4407bc191c4fa0c90b5d9bc1a09,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Healthy_Nail\h172_png.rf.e16decb4b5a659f887c48d8a8b23b04e.jpg,h172_png.rf.e16decb4b5a659f887c48d8a8b23b04e.jpg,Healthy_Nail,416,416,JPEG,66.59,e6309691e771a86d3bc8232bf425f68ebc4af51005243c2942daf9839937fb4b,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-2-29-26-AM_png.rf.d6da01d87ac03dba1eb55d2f19d7fb19.jpg,Screen-Shot-2021-11-19-at-2-29-26-AM_png.rf.d6da01d87ac03dba1eb55d2f19d7fb19.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,12.75,0c9f2db25eb0c1fa37a67f70509620f6112590321975e7721954badc74ff6816,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-2-08-47-AM_png.rf.9d19ecb685dc0ece8575bb1ef69e6f2a.jpg,Screen-Shot-2021-11-19-at-2-08-47-AM_png.rf.9d19ecb685dc0ece8575bb1ef69e6f2a.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,13.56,74d4e3289f06c8d44fa60440ecef236d48319266745ba4cd61f08f762d9c537d,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\53_JPG.rf.c0ec0c7862aea5e6fc2a0bd0cace8493.jpg,53_JPG.rf.c0ec0c7862aea5e6fc2a0bd0cace8493.jpg,pitting,416,416,JPEG,15.9,41c74b1f8b760c9056d89cf92b9dc6cf188e37c9875d7ef741b6cc8794cab6fa,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-8-42-52-AM_png.rf.daa10ad94e94f5f6bbd291f2c666507c.jpg,Screen-Shot-2021-11-22-at-8-42-52-AM_png.rf.daa10ad94e94f5f6bbd291f2c666507c.jpg,clubbing,416,416,JPEG,11.94,ad91c966fb52a49483a440bf59a043cfb1dbce80e6c10b01b457ea7cf8c1d6ac,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-9-16-04-PM_png.rf.0fa86a8f235733cedef9f685349bc18a.jpg,Screen-Shot-2021-11-22-at-9-16-04-PM_png.rf.0fa86a8f235733cedef9f685349bc18a.jpg,blue_finger,416,416,JPEG,9.44,d9fd9451175c57303fea4ab343c1856fae7a9bb337ad286a74da8238767a669c,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screenshot-2021-11-19-023518_png.rf.dfc829ea02aaf79444b75c9fbe14b93d.jpg,Screenshot-2021-11-19-023518_png.rf.dfc829ea02aaf79444b75c9fbe14b93d.jpg,Onychogryphosis,416,416,JPEG,11.03,a2fa6264093b51f01f3c5ca769f97d5f697a29321dbd2037c2fdca89ab77b495,train
